date,day_of_week,hour,service_location,number_of_counters,queue_length,average_service_time,students_arriving,exam_period,holiday,waiting_time
2026-06-02,Tuesday,8,Cafeteria,3,90,5.86610400742412,72,1,0,174.89114046979546
2026-04-22,Wednesday,17,Fee Counter,5,50,5.927294483520875,43,0,0,63.67565539658177
2026-01-23,Friday,8,Student Service Center,5,52,2.6741160228706544,52,0,0,26.33907972904463
2026-03-25,Wednesday,17,Fee Counter,2,68,1.4061643566979898,57,1,0,47.595634166229196
2026-05-11,Monday,14,Library Counter,3,108,6.32409120855249,74,1,0,229.03749303350875
2026-02-21,Saturday,11,Cafeteria,4,8,7.305561821434945,11,0,0,18.080056811102235
2026-04-20,Monday,15,Student Service Center,1,43,4.153806468807193,48,0,0,181.86979200391525
2026-04-06,Monday,9,Student Service Center,2,74,2.979041899238066,78,0,0,111.04289056078849
2026-02-24,Tuesday,12,Cafeteria,2,108,3.553393749425583,78,1,1,190.6519206056267
2026-05-31,Sunday,10,Fee Counter,2,29,6.4739435821565925,30,0,0,92.21703204719509
2026-01-07,Wednesday,14,Admin Office,4,85,5.116260724336492,69,0,0,111.88120037783911
2026-01-14,Wednesday,16,Cafeteria,5,21,2.4346084245075255,28,0,1,10.91227990727028
2026-05-05,Tuesday,17,Admin Office,2,26,2.40483175021456,25,0,0,30.878272468107788
2026-04-05,Sunday,17,Library Counter,3,14,7.024949048996908,14,0,0,34.7541225464679
2026-02-18,Wednesday,11,Fee Counter,5,71,2.5075077191106026,47,1,0,33.456929461239056
2026-01-29,Thursday,11,Fee Counter,2,26,2.235291521868334,12,1,0,31.769383215521046
2026-04-06,Monday,15,Student Service Center,3,48,2.866467558643035,42,0,0,45.89389083618334
2026-01-03,Saturday,12,Student Service Center,4,99,5.430632993287419,79,0,0,131.75715174655514
2026-03-28,Saturday,16,Fee Counter,2,32,2.393852110854816,23,0,0,38.36050916106318
2026-02-17,Tuesday,9,Admin Office,5,14,5.153074971266058,18,0,1,17.129611539390257
2026-01-20,Tuesday,11,Library Counter,2,14,4.587646772310639,16,0,0,33.91141519274208
2026-05-01,Friday,16,Cafeteria,1,42,2.4139955895073864,47,0,0,103.30487432546684
2026-05-18,Monday,9,Cafeteria,1,13,7.130750652159229,8,0,0,97.28472597743617
2026-01-25,Sunday,15,Fee Counter,5,75,6.00383294423506,77,0,0,87.30866624639896
2026-01-14,Wednesday,9,Cafeteria,2,83,7.7500318872163465,60,1,0,322.5923293687345
2026-01-26,Monday,15,Cafeteria,4,10,4.3041748326358125,11,0,0,11.862623671151217
2026-04-16,Thursday,15,Fee Counter,1,10,4.489597797695073,22,0,1,45.27367954820163
2026-06-03,Wednesday,11,Cafeteria,2,61,5.899119889458228,58,0,0,177.35040593921454
2026-04-26,Sunday,8,Fee Counter,5,2,7.876112122795251,11,0,1,7.644366782995541
2026-03-09,Monday,8,Cafeteria,1,30,3.7408885088584993,45,0,1,113.1730783036553
2026-01-26,Monday,17,Cafeteria,1,5,3.139023783392645,6,0,0,20.609654688403204
2026-01-06,Tuesday,15,Library Counter,2,24,7.580702445680923,15,0,0,89.87356761355777
2026-04-04,Saturday,8,Cafeteria,3,26,7.606960322467504,11,1,0,68.02537672584023
2026-06-07,Sunday,10,Admin Office,4,55,7.208015130645023,60,0,0,99.54068393042921
2026-01-16,Friday,9,Library Counter,4,58,5.161996080155203,44,1,0,73.04416325214815
2026-06-16,Tuesday,17,Fee Counter,4,41,6.785374556664932,56,0,1,73.35919458270473
2026-02-06,Friday,9,Admin Office,2,71,4.783228319733716,60,1,0,169.14018097377595
2026-04-09,Thursday,11,Admin Office,2,30,4.745905666857564,27,0,0,72.89501937075272
2026-02-17,Tuesday,9,Library Counter,5,56,4.631383007253234,54,0,0,53.78584533439131
2026-02-25,Wednesday,9,Library Counter,5,34,5.08706222072092,42,0,1,33.082705549972914
2026-02-13,Friday,9,Admin Office,1,70,4.923755747498799,65,0,0,344.6011530099199
2026-04-21,Tuesday,14,Cafeteria,3,82,3.864358000813905,62,0,0,107.24233411260238
2026-01-04,Sunday,16,Cafeteria,2,28,2.184143412389775,33,0,0,31.683330880157346
2026-01-07,Wednesday,15,Cafeteria,2,25,6.712236689882824,39,0,1,84.13224935140748
2026-03-01,Sunday,11,Admin Office,1,41,3.9031408622056083,42,0,0,159.41976760598678
2026-01-03,Saturday,16,Admin Office,4,19,7.899580881488774,8,1,1,39.63777942406046
2026-04-08,Wednesday,15,Admin Office,1,70,6.887847039464977,64,0,0,484.86443360863205
2026-04-25,Saturday,9,Admin Office,1,27,6.646108353500333,10,1,0,180.26482959045586
2026-01-23,Friday,16,Library Counter,1,20,1.2206842591986744,9,1,1,22.64476537216288
2026-05-21,Thursday,15,Cafeteria,1,1,3.669805759038765,5,0,0,2.8259442889554136
2026-01-22,Thursday,12,Student Service Center,2,62,2.005718115013111,45,0,1,61.275797821910025
2026-06-27,Saturday,14,Library Counter,5,98,2.328716184576063,71,0,0,43.120018664214044
2026-03-15,Sunday,12,Library Counter,3,58,6.967240972104671,38,0,0,135.05945038521577
2026-05-13,Wednesday,14,Library Counter,3,95,4.829453617992765,76,0,0,151.18269694925152
2026-02-07,Saturday,12,Fee Counter,4,54,2.5574407244518746,38,0,0,35.64969951022913
2026-02-25,Wednesday,15,Admin Office,4,55,2.7163959457297557,55,1,1,40.87291179068534
2026-06-12,Friday,10,Fee Counter,3,11,3.337008194439436,14,0,0,10.181221647334194
2026-06-07,Sunday,9,Student Service Center,1,23,4.757502031107377,28,0,0,110.63054465226645
2026-01-18,Sunday,8,Cafeteria,4,21,3.6084620057191374,22,0,0,20.858200045680057
2026-01-31,Saturday,15,Cafeteria,2,23,6.419240640410255,18,0,0,74.95629846378613
2026-06-11,Thursday,16,Admin Office,4,37,3.309070920746278,32,0,0,34.81815306663024
2026-05-19,Tuesday,15,Cafeteria,1,53,6.6612275995587655,47,0,0,351.4976085054205
2026-02-02,Monday,14,Fee Counter,3,103,1.1970083834645793,69,1,0,41.606549118005674
2026-04-09,Thursday,11,Admin Office,4,52,7.490962574366291,50,0,0,98.36246381034428
2026-04-24,Friday,16,Fee Counter,1,45,7.483718365473073,41,0,0,335.84532404604596
2026-05-24,Sunday,14,Fee Counter,5,121,7.820912961602348,78,1,0,189.13992030572075
2026-02-01,Sunday,14,Cafeteria,5,34,5.499773606423185,13,0,0,36.01594505203204
2026-05-02,Saturday,13,Admin Office,1,63,1.1304800325890345,39,0,0,76.11740112328529
2026-05-22,Friday,11,Fee Counter,1,69,5.7134919993330655,55,1,0,394.8660593148132
2026-04-10,Friday,9,Fee Counter,4,72,3.4439063082299874,75,0,0,64.48391614077059
2026-06-23,Tuesday,16,Student Service Center,3,51,3.2787232911891384,38,1,1,59.81502421381265
2026-06-13,Saturday,10,Admin Office,2,32,2.6808749764675213,32,0,0,42.96998362838528
2026-04-09,Thursday,14,Admin Office,4,38,2.0238448041445625,22,0,0,19.77822067579161
2026-02-01,Sunday,14,Fee Counter,5,92,1.5137102805565084,75,0,0,30.271964460607574
2026-04-25,Saturday,17,Student Service Center,4,16,3.008151368395959,12,0,0,9.070114643046722
2026-03-17,Tuesday,8,Admin Office,4,69,7.327980658690208,67,0,0,127.13088634596595
2026-01-27,Tuesday,17,Student Service Center,3,29,5.287962954793512,22,0,0,53.79799500657746
2026-02-26,Thursday,16,Fee Counter,2,64,1.9868360597980592,57,0,0,66.6959133564435
2026-03-28,Saturday,15,Admin Office,1,20,3.744223677576684,26,0,1,74.24282244356301
2026-01-02,Friday,15,Admin Office,2,68,2.385025667108508,64,0,0,79.97548631399991
2026-03-24,Tuesday,15,Cafeteria,1,23,6.57840308559414,28,0,0,153.11830754165305
2026-04-01,Wednesday,13,Student Service Center,1,53,1.7356650902799782,14,1,0,92.89125784368564
2026-04-13,Monday,12,Cafeteria,4,94,3.22577980734673,70,0,0,76.51289844094947
2026-05-31,Sunday,10,Student Service Center,5,31,7.015823842257677,31,0,0,41.84377194663111
2026-05-30,Saturday,14,Admin Office,4,48,2.8204408825919294,26,0,0,36.30443198526868
2026-05-17,Sunday,17,Admin Office,3,23,2.491002490778162,14,0,0,23.763610564218396
2026-03-29,Sunday,8,Cafeteria,5,42,3.3963917640785835,40,0,0,27.226228540876185
2026-01-05,Monday,8,Cafeteria,3,85,6.612819332809403,77,0,0,190.87663228656166
2026-02-08,Sunday,10,Student Service Center,4,18,3.112432352763512,16,0,0,18.594182114176483
2026-04-21,Tuesday,17,Fee Counter,2,71,4.500339007942331,54,1,0,161.1892061387072
2026-04-25,Saturday,11,Admin Office,2,60,1.9462777834481964,36,1,0,62.73731516366713
2026-03-17,Tuesday,17,Cafeteria,4,33,2.7798698020940305,34,0,0,26.738601280577555
2026-05-09,Saturday,9,Fee Counter,2,35,6.430021767878784,28,0,0,112.78534157322764
2026-06-29,Monday,11,Student Service Center,1,43,4.865150740110709,44,0,0,213.75901753588718
2026-06-15,Monday,16,Admin Office,1,34,2.019614351176833,20,1,0,66.08435973172806
2026-03-27,Friday,15,Admin Office,4,64,2.853987735876267,60,0,0,44.186957565729394
2026-05-09,Saturday,8,Fee Counter,2,39,5.031834598086203,52,0,1,96.45984944581852
2026-06-14,Sunday,16,Fee Counter,4,73,2.313727501355884,70,0,0,43.8246355842603
2026-05-07,Thursday,8,Admin Office,3,98,3.9510171527196314,75,1,0,130.10364325473125
2026-05-24,Sunday,16,Cafeteria,4,53,4.276836273741056,44,0,0,61.12800026702555
2026-01-01,Thursday,12,Student Service Center,1,50,3.0275663339410506,31,0,0,150.65799731630372
2026-05-04,Monday,13,Student Service Center,2,71,3.654810363059764,46,0,0,128.42772729514044
2026-06-22,Monday,9,Student Service Center,2,77,4.861023032980899,76,0,0,187.41153869191007
2026-01-29,Thursday,8,Library Counter,3,55,4.402859695652367,54,0,0,79.07338638466979
2026-04-22,Wednesday,13,Library Counter,4,58,7.250440884286949,30,0,0,103.61688379723495
2026-06-23,Tuesday,8,Fee Counter,2,80,6.325605764866413,75,0,0,255.00870831105343
2026-06-21,Sunday,10,Fee Counter,3,35,4.755287213547604,30,0,0,57.69944557241422
2026-04-09,Thursday,15,Library Counter,5,41,1.6121808762799132,37,0,0,17.745911098678782
2026-05-19,Tuesday,17,Admin Office,1,22,6.266806630875125,6,1,0,140.5446299579799
2026-06-19,Friday,12,Admin Office,2,68,6.803346232818762,52,0,0,236.23307997003346
2026-04-01,Wednesday,8,Student Service Center,4,81,6.07286865887117,78,0,0,125.79008536276292
2026-04-17,Friday,16,Library Counter,3,18,2.33581004195674,23,0,0,14.932867230060287
2026-04-04,Saturday,14,Student Service Center,4,18,7.038221135004692,13,0,1,35.75039720928458
2026-02-26,Thursday,17,Cafeteria,4,92,6.451450932067243,68,1,0,148.1569179148598
2026-05-28,Thursday,11,Fee Counter,3,79,5.016504127700661,76,0,0,130.60517680090308
2026-03-17,Tuesday,9,Library Counter,5,94,2.892025322557687,78,1,0,54.24705442468397
2026-06-12,Friday,13,Admin Office,4,52,3.9971662461805755,28,0,0,52.22263458567513
2026-03-16,Monday,16,Fee Counter,3,55,2.4556007456128786,40,1,0,45.981982177224204
2026-06-26,Friday,8,Admin Office,2,29,7.304603116761513,31,0,0,103.91363447196794
2026-06-15,Monday,13,Cafeteria,4,32,7.134006810459237,10,0,0,55.52131340140417
2026-05-09,Saturday,15,Library Counter,4,44,1.3359715740438574,43,0,0,18.375183012749954
2026-01-10,Saturday,14,Library Counter,5,33,1.462443385005837,12,0,0,10.780794367296718
2026-02-11,Wednesday,17,Admin Office,2,23,7.787711105589853,16,0,0,94.1599232444941
2026-03-17,Tuesday,17,Admin Office,2,20,5.978722999659193,29,0,1,63.16818409770661
2026-06-04,Thursday,16,Library Counter,5,17,3.4982842888286036,10,0,0,10.568838851933815
2026-05-25,Monday,8,Student Service Center,1,71,6.070222245537794,68,0,0,431.6343880756669
2026-01-11,Sunday,13,Cafeteria,5,59,7.98869771585045,25,1,0,97.93530707658216
2026-01-04,Sunday,13,Library Counter,5,80,1.4336944457042828,61,0,0,24.595829637744647
2026-02-20,Friday,9,Library Counter,5,90,6.088796212565598,76,1,0,109.34783401319064
2026-06-17,Wednesday,15,Cafeteria,5,81,3.4585590917119533,74,0,0,54.65790085811957
2026-03-16,Monday,13,Fee Counter,5,54,6.571755817073983,19,1,0,68.94326187957773
2026-05-30,Saturday,16,Admin Office,4,22,7.9194569282787874,14,0,0,48.45530212191075
2026-06-09,Tuesday,11,Admin Office,5,89,5.50518748252849,68,1,0,97.9226188765148
2026-04-05,Sunday,17,Fee Counter,5,5,2.146164407033166,5,0,0,6.332316839074776
2026-04-24,Friday,9,Library Counter,5,37,3.5559352357769582,34,0,0,25.002254215871957
2026-02-03,Tuesday,16,Admin Office,1,63,3.3892827730341155,63,0,0,213.5326990151915
2026-04-08,Wednesday,13,Cafeteria,4,97,3.0307422831376574,72,0,0,75.93480394306096
2026-04-28,Tuesday,12,Library Counter,3,73,4.205829182844003,39,1,0,102.78831700710458
2026-05-07,Thursday,8,Fee Counter,5,72,5.858606590709157,72,0,0,85.3727611241205
2026-05-04,Monday,10,Cafeteria,1,76,7.646120238146868,77,0,0,584.9961081967003
2026-02-28,Saturday,16,Student Service Center,2,43,7.459912617389423,34,0,0,159.75087447174695
2026-01-20,Tuesday,9,Admin Office,1,21,5.436142105642965,14,0,0,115.06253558659205
2026-03-15,Sunday,14,Student Service Center,1,60,3.938756553007044,34,0,0,235.10504625787
2026-02-11,Wednesday,12,Admin Office,3,43,5.928727806711769,20,0,0,89.41231329871893
2026-03-29,Sunday,14,Fee Counter,1,57,7.158480745751998,38,0,0,411.44874338671275
2026-06-11,Thursday,16,Admin Office,4,13,7.157074075843825,6,0,0,24.394395332522212
2026-05-01,Friday,13,Library Counter,2,31,2.8420829555976814,14,0,0,47.35454532527576
2026-05-28,Thursday,8,Admin Office,5,46,7.294920121361119,51,0,0,65.07156316509555
2026-03-01,Sunday,13,Admin Office,1,89,4.143179973518825,74,0,0,367.5654783365977
2026-06-02,Tuesday,10,Student Service Center,3,49,2.932410587029354,49,0,0,46.17885658105634
2026-05-03,Sunday,11,Admin Office,1,79,3.557706213351869,76,0,0,283.67973784253206
2026-06-14,Sunday,14,Cafeteria,1,37,3.207520815545788,18,0,1,121.29266835836745
2026-04-21,Tuesday,16,Fee Counter,3,42,2.3619273256514495,37,0,0,31.509319383976916
2026-04-29,Wednesday,8,Admin Office,3,38,3.5830700023090905,40,0,0,42.82250320751464
2026-03-04,Wednesday,15,Student Service Center,1,61,3.453941113879732,60,0,0,211.94958353265156
2026-02-07,Saturday,15,Cafeteria,1,17,3.481669814164261,10,0,0,64.1332537410711
2026-01-09,Friday,10,Admin Office,5,34,6.316855946434137,30,0,0,45.517715527591946
2026-03-21,Saturday,11,Cafeteria,4,38,7.387478860708067,29,0,0,68.62518461710523
2026-03-02,Monday,10,Cafeteria,5,76,1.2130372833863778,77,0,0,17.099901369204968
2026-01-10,Saturday,13,Fee Counter,2,72,1.8964457658991543,47,0,0,72.85574803718768
2026-06-15,Monday,10,Admin Office,3,62,7.867564854687304,55,0,0,166.98534144482932
2026-01-14,Wednesday,15,Library Counter,4,50,4.956842468379419,44,0,0,64.38164757748476
2026-02-23,Monday,16,Admin Office,3,34,1.4883029912364574,35,0,0,21.23444556850049
2026-06-03,Wednesday,9,Fee Counter,4,30,5.445063171438821,36,0,1,43.34118751037366
2026-02-25,Wednesday,15,Library Counter,5,68,7.663442253636901,70,0,0,105.50307284132826
2026-02-28,Saturday,17,Admin Office,3,71,2.373537728916687,67,0,0,58.8712211013692
2026-01-20,Tuesday,12,Cafeteria,1,46,4.9922123452409455,25,0,0,227.66452399096298
2026-05-19,Tuesday,13,Admin Office,3,21,5.283779237858667,13,0,1,39.318273789239285
2026-03-31,Tuesday,11,Student Service Center,4,45,4.489569670367095,56,0,1,54.31397097971882
2026-02-05,Thursday,11,Cafeteria,1,21,6.028100720220875,13,1,1,126.76255305641885
2026-05-24,Sunday,12,Cafeteria,1,26,1.5721344598458784,11,0,0,42.22078151581585
2026-06-19,Friday,17,Cafeteria,2,48,2.5507025155800878,42,0,0,61.810428150918256
2026-04-29,Wednesday,14,Library Counter,1,46,2.6701330463433157,22,0,0,125.86579923076998
2026-05-10,Sunday,13,Library Counter,2,67,7.069906345807411,38,0,0,236.55650008055082
2026-04-20,Monday,15,Fee Counter,3,86,7.109259533816195,70,1,0,203.78047325467034
2026-04-18,Saturday,14,Library Counter,5,54,6.5276536236342375,19,1,0,75.47663085905468
2026-02-10,Tuesday,8,Fee Counter,2,85,2.112629917452775,65,1,0,92.01673525642056
2026-01-02,Friday,14,Fee Counter,2,89,6.617946420233949,67,0,0,297.1872303644891
2026-03-21,Saturday,9,Fee Counter,4,33,3.1195591857160276,26,0,0,28.595321183141195
2026-03-14,Saturday,11,Student Service Center,4,56,4.675946576124975,46,1,0,66.24987548211467
2026-02-09,Monday,13,Student Service Center,2,22,7.37943219342837,6,0,0,78.66456825705794
2026-02-22,Sunday,17,Cafeteria,4,63,3.020683591267345,61,0,0,48.704518441150896
2026-02-17,Tuesday,16,Fee Counter,4,53,3.193059212145876,52,0,0,41.54321315115736
2026-05-26,Tuesday,8,Admin Office,2,35,4.924920962557332,35,0,0,86.02929527599224
2026-04-27,Monday,14,Fee Counter,3,58,1.1798842419227178,36,0,0,21.386077897412147
2026-03-03,Tuesday,9,Admin Office,3,22,4.773133991275721,25,0,0,39.86102983731393
2026-06-29,Monday,13,Library Counter,2,86,7.687757064923918,58,0,0,331.57028991944173
2026-06-15,Monday,17,Fee Counter,5,56,2.3793594130381006,48,0,0,30.069128601799637
2026-03-19,Thursday,11,Student Service Center,4,17,4.1919878753926065,17,0,0,17.42358484775955
2026-01-23,Friday,13,Student Service Center,5,105,2.0813787550826355,75,1,0,42.38816308033372
2026-05-07,Thursday,8,Library Counter,5,90,4.426848348193807,74,1,0,79.37724776317727
2026-05-02,Saturday,12,Admin Office,5,31,1.827185166392404,11,0,0,11.779693805950913
2026-03-29,Sunday,17,Student Service Center,2,46,6.097255566812924,26,1,0,143.3690364741102
2026-05-17,Sunday,8,Student Service Center,3,34,4.64580713846633,20,1,0,56.96680606130013
2026-01-22,Thursday,16,Admin Office,4,9,1.7653118481006433,18,0,1,2.1128992015659573
2026-04-03,Friday,17,Fee Counter,2,66,5.556652380319832,69,0,0,182.26199419716798
2026-03-10,Tuesday,17,Admin Office,4,49,1.7463375570152442,33,1,0,22.185620390035755
2026-02-15,Sunday,14,Library Counter,1,31,6.71063887735488,10,0,0,212.85244804963395
2026-05-15,Friday,17,Student Service Center,2,4,1.0923137737452029,5,0,0,3.633883037863818
2026-02-06,Friday,17,Student Service Center,2,63,3.3866264111480193,65,0,0,104.1669596789113
2026-05-22,Friday,15,Library Counter,3,55,7.736670808531305,55,0,0,145.13950672037782
2026-06-18,Thursday,14,Fee Counter,3,53,2.5784156224476855,12,1,0,47.232978679194446
2026-05-21,Thursday,9,Library Counter,5,79,7.313925688672643,71,0,0,117.56930317730493
2026-04-05,Sunday,15,Cafeteria,5,19,3.1274438934749025,21,0,0,15.556784685010108
2026-05-23,Saturday,12,Student Service Center,3,75,4.889339472433347,55,0,0,121.02377882058909
2026-06-07,Sunday,8,Admin Office,5,22,7.8875198430389055,23,0,0,38.49071257768961
2026-04-10,Friday,9,Cafeteria,4,40,6.287224901695183,40,0,0,64.1059548583721
2026-03-10,Tuesday,14,Fee Counter,5,60,6.6332476747438,45,0,0,83.54973156507052
2026-05-24,Sunday,9,Fee Counter,5,64,4.967447610777231,61,0,0,66.40392389680189
2026-04-08,Wednesday,8,Admin Office,2,66,1.4459927939035717,65,0,0,47.842604111829424
2026-01-26,Monday,11,Fee Counter,5,22,7.8334364311682645,27,0,0,39.03787567459374
2026-03-16,Monday,12,Fee Counter,2,41,7.67578362040489,14,0,0,155.04402236497174
2026-05-12,Tuesday,16,Student Service Center,2,35,4.530625588654878,37,0,0,82.15665997894236
2026-03-17,Tuesday,13,Fee Counter,4,90,5.947751668957593,62,0,0,133.59708137143016
2026-01-01,Thursday,11,Student Service Center,2,1,3.6678035302814616,6,0,0,1.7605119970749388
2026-05-26,Tuesday,11,Cafeteria,5,37,3.8644582830075986,17,1,0,28.9181490984191
2026-06-28,Sunday,17,Admin Office,5,33,3.7620270837160983,21,1,0,26.025162631940077
2026-01-27,Tuesday,11,Cafeteria,3,50,6.971523229627623,41,0,0,115.27358506383717
2026-01-02,Friday,13,Admin Office,3,54,5.644087083460025,32,0,0,102.91875265843944
2026-05-16,Saturday,8,Fee Counter,3,55,4.158869226035359,48,1,1,81.02348464140204
2026-05-26,Tuesday,14,Library Counter,1,48,2.9543382828025226,31,0,0,142.12566746793829
2026-01-10,Saturday,14,Cafeteria,2,88,4.404327833941329,52,1,0,191.50037286304757
2026-02-16,Monday,14,Fee Counter,4,52,6.30482980967444,23,0,0,84.97150896621612
2026-06-11,Thursday,9,Student Service Center,3,15,4.775815890040025,6,0,0,22.93433397342878
2026-01-06,Tuesday,12,Cafeteria,3,104,6.2952439478807225,75,0,0,217.98479945309853
2026-06-13,Saturday,10,Student Service Center,1,43,7.07584988406514,34,0,0,305.30338539013684
2026-05-14,Thursday,16,Admin Office,3,10,4.186717806603842,11,0,0,18.696309614946237
2026-04-18,Saturday,8,Library Counter,5,69,2.731213399078999,68,0,0,38.47439930389383
2026-01-31,Saturday,13,Student Service Center,2,103,6.239775753703965,63,1,0,319.4715887959588
2026-03-21,Saturday,14,Library Counter,1,81,4.973857202729521,60,0,0,403.39716271779747
2026-06-19,Friday,11,Library Counter,4,58,7.043214362728172,57,0,0,105.84732138432862
2026-03-13,Friday,12,Fee Counter,2,75,6.285890698308281,41,1,0,237.64551252537777
2026-04-08,Wednesday,10,Admin Office,1,72,7.5239592008901806,55,1,0,540.1990053860852
